status,original_corrupted_path,new_sanitized_path_or_error
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT07034248,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_17d9672c5e5f.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study_NCT00110084,ok,D__breast_cancer_project_root_data_01_raw_zipped_NANOMEDICINE\NCT00110084,2025-09-02","D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study_NCT00110084,ok,D__breast_cancer_project_root_data_01_raw_zipped_NANOMEDICINE\sanitized_ff93ac0f9c56"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study_NCT00254592,ok,D__breast_cancer_project_root_data_01_raw_zipped_NANOMEDICINE\NCT00254592,2025-09-02","D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study_NCT00254592,ok,D__breast_cancer_project_root_data_01_raw_zipped_NANOMEDICINE\sanitized_217bc479fbbc"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT07026435,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_dae70192d550.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT07032220,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_dbcef49b442a.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT07006935,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_a1400d0c1cea.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT06492759,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_838743dde857.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export.source",D:\breast_cancer_project_root\data\01_raw\MISC\sanitized_11cd71014093.source
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export",D:\breast_cancer_project_root\data\01_raw\MISC\sanitized_71067a6ef441
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\2979,2025-09-02.source",D:\breast_cancer_project_root\data\01_raw\MISC\sanitized_4730aeea5902.source
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\2979,2025-09-02",D:\breast_cancer_project_root\data\01_raw\MISC\sanitized_3b41ff0dbd31
SUCCESS,"D:\breast_cancer_project_root\data\02_interim\structured_annotated_v2\hits_parts\00368__ESMO Clinical Practice Guideline for the diagnosis, staging and treatment of patients with metastatic breast cancer__relations.parquet.hits.csv",D:\breast_cancer_project_root\data\02_interim\structured_annotated_v2\hits_parts\sanitized_75db0d3df90d.csv
SUCCESS,"D:\breast_cancer_project_root\data\02_interim\structured_annotated_v2\hits_parts\00367__ESMO Clinical Practice Guideline for the diagnosis, staging and treatment of patients with metastatic breast cancer__mentions.parquet.hits.csv",D:\breast_cancer_project_root\data\02_interim\structured_annotated_v2\hits_parts\sanitized_d84316be4ec7.csv
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02.source\www_ebi_ac_uk,2025-09-02.source.txt.source.txt","D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02.source\sanitized_97108c97c06a.txt"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02.source\www_ebi_ac_uk,2025-09-02.source.txt.sha256","D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02.source\sanitized_787c7287d3ad.sha256"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02.source\www_ebi_ac_uk,2025-09-02.source.txt","D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02.source\sanitized_37a6ae93b2c5.txt"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02\www_ebi_ac_uk,2025-09-02.sha256","D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02\sanitized_061c09c688f8.sha256"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02\www_ebi_ac_uk,2025-09-02","D:\breast_cancer_project_root\data\01_raw\MISC\www_ebi_ac_uk,2025-09-02\sanitized_1901eb1c62b3"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT06879535,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f505e5f30d6d.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT06564935,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_254623f4a64d.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT06463600,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_480810c5d740.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT06169072,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f8e9c6b6fcd7.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT06104371,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_9f9f5857c1ad.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT06048367,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_5046a2ca9e23.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05985551,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f3b18382f5ea.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05939830,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_edd4e7834c49.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05969041,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_8e9704588f27.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05359783,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_3b6994b813ff.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05422794,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_94d886403a11.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05625698,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_4962a9905a14.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05238831,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_8b82c4bdb911.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05198635,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_1f08f578ade7.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export.source\browse,PROTEOMICS,portal,Export.source.txt.source.txt","D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export.source\sanitized_c95fccbd2096.txt"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05092373,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_ea2d00113ee4.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export.source\browse,PROTEOMICS,portal,Export.source.txt","D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export.source\sanitized_c1cad2eaa826.txt"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export.source\browse,PROTEOMICS,portal,Export.source.txt.sha256","D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export.source\sanitized_a236abe0733f.sha256"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05161507,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_7850fd3a044e.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export\browse,PROTEOMICS,portal,Export.sha256","D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export\sanitized_6cd57b510f7a.sha256"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export\browse,PROTEOMICS,portal,Export","D:\breast_cancer_project_root\data\01_raw\MISC\browse,PROTEOMICS,portal,Export\sanitized_71067a6ef441"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT05011435,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_9690835a4bff.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04951245,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f149d8634572.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04899908,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_2b75dffbca96.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04744506,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_a0f2e8625c17.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04722692,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_0909bce998aa.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04734262,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_4409636236f1.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04482803,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_3f9379b355eb.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04298398,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f9ff22901c33.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04266249,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_7494ae60bec8.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04249167,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_29d8e789e199.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04216472,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_173600db648b.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04138342,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_041cbdbb8710.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03961698,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_370802527037.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT04137653,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_9b160c424b6a.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03937635,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_153fd1d12819.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03878524,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_4c53b0cd5cd9.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD047470\PXD047470,2025-09-02.source.txt",D:\breast_cancer_project_root\data\01_raw\MISC\PXD047470\sanitized_75cfd2e67f77.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD047470\PXD047470,2025-09-02.sha256",D:\breast_cancer_project_root\data\01_raw\MISC\PXD047470\sanitized_d7028d334160.sha256
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD047470\PXD047470,2025-09-02",D:\breast_cancer_project_root\data\01_raw\MISC\PXD047470\sanitized_7cc7e009db8e
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03799692,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_efca1349f350.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD038553\PXD038553,2025-09-02.source.txt",D:\breast_cancer_project_root\data\01_raw\MISC\PXD038553\sanitized_c957ad72c544.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD038553\PXD038553,2025-09-02.sha256",D:\breast_cancer_project_root\data\01_raw\MISC\PXD038553\sanitized_127a7f63f64c.sha256
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD038553\PXD038553,2025-09-02",D:\breast_cancer_project_root\data\01_raw\MISC\PXD038553\sanitized_68c3439681f2
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD002053\PXD002053,2025-09-02.source.txt",D:\breast_cancer_project_root\data\01_raw\MISC\PXD002053\sanitized_6a991ea08ef6.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03799679,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_b246b20c5b42.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03783364,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_34cf05f02d84.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD002053\PXD002053,2025-09-02.sha256",D:\breast_cancer_project_root\data\01_raw\MISC\PXD002053\sanitized_8938e1a40a45.sha256
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD002053\PXD002053,2025-09-02",D:\breast_cancer_project_root\data\01_raw\MISC\PXD002053\sanitized_8c94898a0e40
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD000815\PXD000815,Alternative.source.txt",D:\breast_cancer_project_root\data\01_raw\MISC\PXD000815\sanitized_110b3af6428c.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD000815\PXD000815,Alternative.sha256",D:\breast_cancer_project_root\data\01_raw\MISC\PXD000815\sanitized_6a08a9ca3b2a.sha256
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\MISC\PXD000815\PXD000815,Alternative",D:\breast_cancer_project_root\data\01_raw\MISC\PXD000815\sanitized_4f86cf9e994b
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03739931,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_e77e2055dcca.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv.source\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv.source.txt,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv.source\sanitized_7ee20c4da3c4.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv.sha256.source.txt,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv\sanitized_4f87bcef4774.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv.sha256.sha256,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv\sanitized_70d63926d911.sha256
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv.sha256,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_scaled_bayesian_factors_20250624.tsv\sanitized_42d0e1dc2ce4.sha256
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source.txt.source.txt,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source\sanitized_96b5efe98c23.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source.txt.sha256,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source\sanitized_117bf2036d33.sha256
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source.txt,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.source\sanitized_6c92534ff42a.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.sha256.source.txt,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv\sanitized_dce29947ebaa.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv.sha256.sha256,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_fold_change_values_20250624.tsv\sanitized_40b63a798812.sha256
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03719326,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_638685b0ad74.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\NCT03678883,,crawl_discovered.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_741806419ed9.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_binary_matrix_20250624.tsv.source\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_binary_matrix_20250624.tsv.source.txt.source.txt,D:\breast_cancer_project_root\data\01_raw\MISC\Project_score_combined_Sanger_v2_Broad_21Q2_fitness_scores_binary_matrix_20250624.tsv.source\sanitized_f46435abc454.txt
